transaction_id,company_id,supplier_id,category,amount,transaction_date,payment_type,region
41338,3,14,Operations,180.35,2024-09-27,Corporate Card,APAC
41339,12,9,Logistics,758.74,2024-09-29,Corporate Card,APAC
41340,9,6,SaaS,409.7,2024-01-25,Corporate Card,APAC
41341,11,9,Travel,325.8,2024-09-20,Virtual Card,APAC
41342,1,6,IT Hardware,485.13,2024-11-18,Corporate Card,APAC
41343,3,17,Travel,224.56,2024-02-23,Corporate Card,APAC
41344,14,7,Travel,464.88,2024-12-09,Virtual Card,APAC
41345,16,11,Operations,556.86,2024-01-04,Corporate Card,APAC
41346,11,6,IT Hardware,418.89,2024-05-24,Corporate Card,APAC
41347,11,9,IT Hardware,469.14,2024-04-01,Corporate Card,APAC
41348,18,5,Travel,387.17,2024-08-30,Corporate Card,APAC
41349,20,1,Logistics,735.06,2024-11-26,Virtual Card,APAC
41350,6,1,IT Hardware,690.87,2024-06-07,Corporate Card,APAC
41351,17,5,Operations,176.13,2024-07-12,Corporate Card,APAC
41352,9,8,IT Hardware,542.82,2024-03-10,Corporate Card,APAC
41353,12,1,Operations,717.31,2024-09-15,Virtual Card,APAC
41354,17,8,IT Hardware,335.24,2024-03-01,Corporate Card,APAC
41355,6,9,Travel,350.97,2024-05-29,Virtual Card,APAC
41356,1,6,SaaS,276.5,2024-09-21,Corporate Card,APAC
41357,5,18,SaaS,541.25,2024-11-20,Virtual Card,APAC
41358,20,3,SaaS,767.07,2024-11-07,Virtual Card,APAC
41359,20,3,SaaS,885.03,2024-07-16,Corporate Card,APAC
41360,12,6,IT Hardware,350.45,2024-05-28,Corporate Card,APAC
41361,15,2,Travel,234.21,2024-10-10,Corporate Card,APAC
41362,1,8,SaaS,1006.71,2024-08-29,Corporate Card,APAC
41363,5,3,Travel,711.38,2024-07-19,Corporate Card,APAC
41364,18,7,SaaS,539.19,2024-10-25,Corporate Card,APAC
41365,17,2,Operations,565.16,2024-01-30,Corporate Card,APAC
41366,17,3,IT Hardware,351.22,2024-10-30,Corporate Card,APAC
41367,7,5,SaaS,350.24,2024-07-03,Corporate Card,APAC
41368,5,10,SaaS,243.23,2024-10-08,Corporate Card,APAC
41369,6,21,IT Hardware,175.38,2024-07-18,Corporate Card,APAC
41370,8,10,Travel,163.51,2024-08-24,Virtual Card,APAC
41371,15,6,SaaS,481.49,2024-03-11,Virtual Card,APAC
41372,9,10,SaaS,643.45,2024-11-02,Corporate Card,APAC
41373,13,5,Travel,369.21,2024-05-08,Virtual Card,APAC
41374,3,3,IT Hardware,619.11,2024-05-10,Corporate Card,APAC
41375,20,13,SaaS,632.88,2024-07-27,Virtual Card,APAC
41376,3,3,Operations,346.04,2024-01-07,Virtual Card,APAC
41377,18,5,Operations,425.07,2024-07-29,Corporate Card,APAC
41378,4,4,SaaS,481.81,2024-03-09,Corporate Card,APAC
41379,20,1,Travel,194.42,2024-04-09,Corporate Card,APAC
41380,4,8,Travel,343.2,2024-03-19,Corporate Card,APAC
41381,14,2,Logistics,179.85,2024-07-30,Corporate Card,APAC
41382,16,6,IT Hardware,151.44,2024-04-30,Virtual Card,APAC
41383,16,14,Logistics,419.15,2024-10-09,Corporate Card,APAC
41384,18,2,Travel,123.67,2024-04-13,Corporate Card,APAC
41385,15,4,Travel,182.59,2024-12-05,Corporate Card,APAC
41386,7,3,IT Hardware,231.79,2024-10-19,Corporate Card,APAC
41387,7,3,SaaS,547.02,2024-05-02,Corporate Card,APAC
41388,13,4,Operations,223.62,2024-09-22,Virtual Card,APAC
41389,18,18,Travel,328.84,2024-07-05,Corporate Card,APAC
41390,10,3,Operations,446.67,2024-06-15,Virtual Card,APAC
41391,10,17,Operations,189.54,2024-07-12,Corporate Card,APAC
41392,9,8,IT Hardware,288.97,2024-08-17,Virtual Card,APAC
41393,8,14,Travel,250.32,2024-02-15,Corporate Card,APAC
41394,10,6,Operations,220.26,2024-10-30,Corporate Card,APAC
41395,12,1,IT Hardware,174.55,2024-05-24,Corporate Card,APAC
41396,17,3,SaaS,292.31,2024-06-03,Corporate Card,APAC
41397,2,12,Operations,204.42,2024-04-25,Corporate Card,APAC
41398,10,13,SaaS,844.58,2024-06-10,Corporate Card,APAC
41399,12,9,IT Hardware,283.77,2024-06-29,Corporate Card,APAC
41400,4,17,Travel,627.23,2024-10-31,Corporate Card,APAC
41401,6,9,Logistics,434.91,2024-06-18,Corporate Card,APAC
41402,10,11,SaaS,140.42,2024-11-08,Corporate Card,APAC
41403,10,3,Operations,650.71,2024-03-23,Corporate Card,APAC
41404,7,3,IT Hardware,323.52,2024-06-08,Virtual Card,APAC
41405,2,12,IT Hardware,383.99,2024-05-29,Corporate Card,APAC
41406,19,22,Logistics,214.04,2024-03-15,Corporate Card,APAC
41407,1,9,IT Hardware,435.61,2024-07-03,Corporate Card,APAC
41408,7,13,IT Hardware,386.43,2024-09-17,Virtual Card,APAC
41409,2,1,Operations,690.59,2024-02-28,Virtual Card,APAC
41410,17,1,SaaS,207.19,2024-04-03,Virtual Card,APAC
41411,6,14,Travel,592.55,2024-12-21,Virtual Card,APAC
41412,20,9,IT Hardware,321.1,2024-08-02,Virtual Card,APAC
41413,9,10,Travel,205.01,2024-10-09,Corporate Card,APAC
41414,3,7,SaaS,180.81,2024-02-10,Virtual Card,APAC
41415,3,14,Operations,918.14,2024-02-08,Corporate Card,APAC
41416,14,8,Travel,202.39,2024-03-23,Corporate Card,APAC
41417,3,5,SaaS,393.74,2024-10-03,Virtual Card,APAC
41418,5,8,SaaS,615.37,2024-01-08,Corporate Card,APAC
41419,11,10,Operations,932.62,2024-12-01,Corporate Card,APAC
41420,1,4,Logistics,213.54,2024-09-11,Corporate Card,APAC
41421,2,4,SaaS,359.82,2024-05-31,Corporate Card,APAC
41422,11,6,Logistics,699.58,2024-06-07,Virtual Card,APAC
41423,7,1,Travel,403.83,2024-11-03,Corporate Card,APAC
41424,6,5,IT Hardware,376.35,2024-01-03,Corporate Card,APAC
41425,12,13,Logistics,266.74,2024-02-21,Corporate Card,APAC
41426,12,11,Logistics,887.1,2024-10-03,Corporate Card,APAC
41427,2,6,Travel,712.42,2024-06-17,Virtual Card,APAC
41428,7,5,Operations,713.88,2024-01-15,Corporate Card,APAC
41429,1,7,Logistics,964.77,2024-12-24,Corporate Card,APAC
41430,6,9,Operations,205.75,2024-09-08,Virtual Card,APAC
41431,12,3,Operations,678.61,2024-08-05,Corporate Card,APAC
41432,12,4,Operations,611.12,2024-09-08,Corporate Card,APAC
41433,8,9,Travel,161.25,2024-10-20,Corporate Card,APAC
41434,19,2,SaaS,615.37,2024-01-31,Virtual Card,APAC
41435,19,2,Operations,441.83,2024-09-17,Corporate Card,APAC
41436,9,3,IT Hardware,322.33,2024-02-12,Corporate Card,APAC
41437,5,9,SaaS,376.99,2024-12-06,Corporate Card,APAC
41438,3,7,Logistics,284.26,2024-02-16,Corporate Card,APAC
41439,16,11,SaaS,640.94,2024-05-21,Corporate Card,APAC
41440,4,5,Travel,499.22,2024-03-02,Corporate Card,APAC
41441,6,2,Travel,632.76,2024-05-07,Corporate Card,APAC
41442,16,1,SaaS,949.27,2024-09-03,Corporate Card,APAC
41443,14,2,SaaS,614.87,2024-03-10,Corporate Card,APAC
41444,3,3,Travel,330.42,2024-08-23,Virtual Card,APAC
41445,14,15,Travel,345.57,2024-08-05,Corporate Card,APAC
41446,13,19,Operations,333.81,2024-01-31,Virtual Card,APAC
41447,3,10,SaaS,396.55,2024-03-09,Corporate Card,APAC
41448,4,11,SaaS,721.33,2024-07-12,Corporate Card,APAC
41449,18,2,Operations,44.07,2024-01-24,Corporate Card,APAC
41450,15,5,SaaS,893.82,2024-07-05,Corporate Card,APAC
41451,4,10,SaaS,317.1,2024-01-18,Corporate Card,APAC
41452,5,13,Travel,380.14,2024-01-09,Corporate Card,APAC
41453,17,4,Travel,417.29,2024-12-23,Corporate Card,APAC
41454,7,5,Logistics,237.2,2024-07-04,Corporate Card,APAC
41455,11,8,SaaS,252.07,2024-10-20,Corporate Card,APAC
41456,19,10,SaaS,728.2,2024-05-20,Corporate Card,APAC
41457,4,10,SaaS,494.24,2024-10-07,Corporate Card,APAC
41458,11,13,Logistics,411.56,2024-07-12,Corporate Card,APAC
41459,17,11,SaaS,710.01,2024-09-21,Corporate Card,APAC
41460,5,12,Operations,671.33,2024-10-09,Virtual Card,APAC
41461,16,7,Travel,387.06,2024-04-14,Corporate Card,APAC
41462,16,10,Travel,501.98,2024-03-05,Corporate Card,APAC
41463,20,5,Travel,152.77,2024-09-11,Corporate Card,APAC
41464,3,12,Travel,950.12,2024-12-19,Corporate Card,APAC
41465,1,21,Travel,402.79,2024-02-16,Corporate Card,APAC
41466,4,3,Travel,560.44,2024-07-21,Virtual Card,APAC
41467,18,7,Travel,304.0,2024-07-27,Corporate Card,APAC
41468,20,9,SaaS,397.47,2024-04-15,Corporate Card,APAC
41469,16,2,Operations,191.53,2024-08-26,Corporate Card,APAC
41470,10,2,Travel,306.38,2024-02-09,Corporate Card,APAC
41471,14,7,Operations,775.64,2024-05-29,Corporate Card,APAC
41472,14,11,Operations,318.2,2024-06-28,Corporate Card,APAC
41473,3,3,SaaS,629.86,2024-02-10,Corporate Card,APAC
41474,19,4,Travel,1259.44,2024-05-19,Corporate Card,APAC
41475,18,8,Operations,317.89,2024-05-05,Corporate Card,APAC
41476,10,9,SaaS,682.94,2024-04-22,Virtual Card,APAC
41477,15,9,Logistics,969.76,2024-10-13,Corporate Card,APAC
41478,3,3,IT Hardware,422.05,2024-10-13,Corporate Card,APAC
41479,8,10,SaaS,382.22,2024-07-24,Corporate Card,APAC
41480,1,6,Travel,593.29,2024-11-02,Corporate Card,APAC
41481,17,7,SaaS,361.41,2024-08-03,Corporate Card,APAC
41482,13,8,Travel,142.8,2024-12-27,Corporate Card,APAC
41483,12,14,Operations,334.14,2024-09-04,Virtual Card,APAC
41484,8,7,SaaS,474.22,2024-04-12,Corporate Card,APAC
41485,15,3,SaaS,369.89,2024-10-11,Virtual Card,APAC
41486,2,7,Operations,989.11,2024-04-02,Corporate Card,APAC
41487,9,2,SaaS,853.91,2024-10-12,Corporate Card,APAC
41488,7,1,SaaS,460.24,2024-12-03,Virtual Card,APAC
41489,1,3,Travel,222.51,2024-02-27,Corporate Card,APAC
41490,17,4,IT Hardware,183.89,2024-12-12,Corporate Card,APAC
41491,13,6,SaaS,892.4,2024-03-26,Virtual Card,APAC
41492,16,9,Logistics,705.53,2024-03-19,Corporate Card,APAC
41493,20,7,SaaS,165.43,2024-08-11,Corporate Card,APAC
41494,6,2,SaaS,207.03,2024-10-31,Corporate Card,APAC
41495,7,9,Operations,216.5,2024-03-11,Corporate Card,APAC
41496,1,14,Travel,626.31,2024-01-05,Corporate Card,APAC
41497,20,9,SaaS,299.73,2024-08-13,Corporate Card,APAC
41498,1,7,Travel,680.74,2024-03-07,Virtual Card,APAC
41499,9,10,Travel,818.75,2024-12-11,Virtual Card,APAC
41500,13,5,Travel,338.4,2024-04-14,Corporate Card,APAC
41501,6,8,IT Hardware,315.16,2024-12-30,Corporate Card,APAC
41502,20,5,Travel,1480.5,2024-11-20,Corporate Card,APAC
41503,16,3,Operations,310.77,2024-09-21,Corporate Card,APAC
41504,10,10,SaaS,458.95,2024-08-18,Virtual Card,APAC
41505,7,3,Travel,285.4,2024-01-09,Corporate Card,APAC
41506,10,12,Operations,487.52,2024-07-26,Corporate Card,APAC
41507,14,2,SaaS,169.87,2024-09-30,Virtual Card,APAC
41508,16,9,Travel,320.39,2024-02-26,Corporate Card,APAC
41509,17,2,SaaS,256.22,2024-08-08,Corporate Card,APAC
41510,6,8,Travel,180.36,2024-05-11,Virtual Card,APAC
41511,17,6,Logistics,407.45,2024-01-15,Virtual Card,APAC
41512,13,13,SaaS,1340.89,2024-06-26,Corporate Card,APAC
41513,7,13,Operations,209.08,2024-09-19,Corporate Card,APAC
41514,19,8,IT Hardware,425.96,2024-04-27,Corporate Card,APAC
41515,4,10,IT Hardware,1330.66,2024-04-09,Corporate Card,APAC
41516,2,3,IT Hardware,251.78,2024-01-03,Corporate Card,APAC
41517,10,7,Travel,295.02,2024-12-13,Corporate Card,APAC
41518,20,10,Travel,293.3,2024-08-24,Corporate Card,APAC
41519,20,7,SaaS,250.27,2024-12-09,Virtual Card,APAC
41520,5,6,Travel,151.31,2024-07-18,Corporate Card,APAC
41521,3,6,Travel,606.54,2024-12-12,Corporate Card,APAC
41522,13,15,Travel,274.05,2024-10-16,Corporate Card,APAC
41523,1,2,Travel,761.17,2024-10-14,Virtual Card,APAC
41524,1,2,Travel,199.42,2024-09-15,Corporate Card,APAC
41525,20,5,Operations,199.21,2024-05-18,Corporate Card,APAC
41526,13,8,Travel,888.53,2024-12-21,Virtual Card,APAC
41527,7,9,SaaS,696.95,2024-03-27,Corporate Card,APAC
41528,20,19,SaaS,713.88,2024-11-07,Corporate Card,APAC
41529,19,2,Travel,545.72,2024-05-23,Corporate Card,APAC
41530,8,10,Operations,1094.69,2024-10-27,Corporate Card,APAC
41531,8,2,IT Hardware,220.89,2024-07-12,Corporate Card,APAC
41532,14,2,Logistics,432.12,2024-06-12,Corporate Card,APAC
41533,17,13,Logistics,1098.12,2024-06-12,Corporate Card,APAC
41534,3,6,Operations,496.18,2024-02-27,Virtual Card,APAC
41535,2,5,Travel,135.05,2024-11-22,Virtual Card,APAC
41536,5,15,Operations,382.15,2024-11-09,Corporate Card,APAC
41537,16,10,IT Hardware,121.2,2024-10-03,Corporate Card,APAC
41538,20,2,Travel,563.53,2024-03-26,Virtual Card,APAC
41539,6,6,SaaS,457.97,2024-11-18,Virtual Card,APAC
41540,13,8,Travel,700.25,2024-12-30,Corporate Card,APAC
41541,8,3,SaaS,556.66,2024-10-12,Corporate Card,APAC
41542,18,15,Travel,189.94,2024-08-14,Corporate Card,APAC
41543,6,6,Travel,96.75,2024-09-26,Corporate Card,APAC
41544,18,4,Travel,551.99,2024-09-12,Corporate Card,APAC
41545,6,3,Travel,846.99,2024-03-23,Corporate Card,APAC
41546,12,11,Travel,503.88,2024-08-12,Corporate Card,APAC
41547,20,12,Operations,302.65,2024-12-22,Corporate Card,APAC
41548,4,4,SaaS,149.44,2024-11-06,Corporate Card,APAC
41549,6,14,Operations,319.5,2024-04-26,Corporate Card,APAC
41550,11,5,IT Hardware,752.78,2024-10-31,Corporate Card,APAC
41551,5,1,Operations,1451.78,2024-07-06,Corporate Card,APAC
41552,16,19,Travel,325.85,2024-04-14,Virtual Card,APAC
41553,14,5,Travel,737.56,2024-09-14,Corporate Card,APAC
41554,16,6,Logistics,1175.3,2024-01-05,Corporate Card,APAC
41555,20,3,Logistics,739.29,2024-08-15,Corporate Card,APAC
41556,8,2,SaaS,882.93,2024-04-27,Corporate Card,APAC
41557,1,2,Travel,373.2,2024-12-05,Corporate Card,APAC
41558,6,6,SaaS,1811.52,2024-12-11,Virtual Card,APAC
41559,7,2,Operations,413.49,2024-11-08,Corporate Card,APAC
41560,4,15,Travel,194.42,2024-06-19,Corporate Card,APAC
41561,1,4,IT Hardware,159.04,2024-06-05,Corporate Card,APAC
41562,1,2,Logistics,361.6,2024-05-25,Corporate Card,APAC
41563,1,2,Operations,808.36,2024-03-24,Corporate Card,APAC
41564,10,6,Logistics,358.68,2024-07-19,Corporate Card,APAC
41565,2,4,Travel,102.42,2024-09-06,Corporate Card,APAC
41566,10,1,SaaS,196.09,2024-05-02,Corporate Card,APAC
41567,11,5,SaaS,89.29,2024-04-30,Corporate Card,APAC
41568,18,11,Operations,298.24,2024-09-07,Virtual Card,APAC
41569,16,8,SaaS,339.73,2024-01-28,Corporate Card,APAC
41570,18,19,SaaS,404.53,2024-06-22,Corporate Card,APAC
41571,8,4,IT Hardware,193.31,2024-01-05,Corporate Card,APAC
41572,15,7,Travel,783.51,2024-11-14,Corporate Card,APAC
41573,2,8,Operations,317.78,2024-06-23,Corporate Card,APAC
41574,11,1,SaaS,410.52,2024-11-30,Corporate Card,APAC
41575,20,10,Travel,270.4,2024-02-18,Corporate Card,APAC
41576,13,19,Operations,236.5,2024-05-07,Corporate Card,APAC
41577,2,6,IT Hardware,277.75,2024-06-17,Corporate Card,APAC
41578,2,1,SaaS,278.14,2024-12-07,Virtual Card,APAC
41579,19,10,Operations,328.98,2024-12-22,Corporate Card,APAC
41580,6,3,IT Hardware,125.94,2024-02-26,Corporate Card,APAC
41581,8,10,Operations,347.14,2024-07-25,Corporate Card,APAC
41582,20,7,Travel,556.29,2024-08-30,Corporate Card,APAC
41583,1,6,Travel,1323.67,2024-02-24,Corporate Card,APAC
41584,20,7,Travel,157.26,2024-03-31,Corporate Card,APAC
41585,7,6,Operations,308.22,2024-08-02,Virtual Card,APAC
41586,2,5,Travel,235.06,2024-03-10,Corporate Card,APAC
41587,14,6,Operations,358.61,2024-12-05,Corporate Card,APAC
41588,19,7,Logistics,434.23,2024-11-22,Corporate Card,APAC
41589,2,8,Operations,566.95,2024-02-03,Corporate Card,APAC
41590,15,3,SaaS,290.8,2024-05-08,Corporate Card,APAC
41591,8,16,SaaS,477.31,2024-08-20,Virtual Card,APAC
41592,3,2,IT Hardware,320.31,2024-12-10,Corporate Card,APAC
41593,16,8,Operations,190.81,2024-06-28,Corporate Card,APAC
41594,9,2,Operations,851.19,2024-01-28,Corporate Card,APAC
41595,15,7,Travel,297.25,2024-06-30,Corporate Card,APAC
41596,17,4,Travel,873.96,2024-09-06,Virtual Card,APAC
41597,4,10,IT Hardware,294.77,2024-05-28,Virtual Card,APAC
41598,9,10,Operations,519.52,2024-07-16,Virtual Card,APAC
41599,10,12,Travel,392.95,2024-08-20,Corporate Card,APAC
41600,14,9,Operations,517.0,2024-01-15,Corporate Card,APAC
41601,14,5,Travel,286.32,2024-11-19,Virtual Card,APAC
41602,2,7,Logistics,377.44,2024-11-26,Corporate Card,APAC
41603,5,10,Operations,812.48,2024-02-20,Corporate Card,APAC
41604,20,10,Travel,595.73,2024-07-09,Corporate Card,APAC
41605,12,10,SaaS,710.22,2024-06-04,Corporate Card,APAC
41606,3,7,Logistics,403.68,2024-08-13,Virtual Card,APAC
41607,13,4,Travel,178.25,2024-03-30,Corporate Card,APAC
41608,11,9,Operations,347.44,2024-01-24,Corporate Card,APAC
41609,5,6,Travel,853.64,2024-06-04,Corporate Card,APAC
41610,3,4,Logistics,362.94,2024-08-30,Corporate Card,APAC
41611,18,2,Travel,912.06,2024-11-09,Virtual Card,APAC
41612,16,5,IT Hardware,690.83,2024-10-23,Corporate Card,APAC
41613,20,16,SaaS,321.86,2024-04-25,Virtual Card,APAC
41614,13,10,IT Hardware,274.36,2024-08-16,Corporate Card,APAC
41615,1,10,Travel,194.66,2024-05-15,Corporate Card,APAC
41616,3,15,SaaS,140.64,2024-10-24,Virtual Card,APAC
41617,1,7,SaaS,384.43,2024-07-22,Corporate Card,APAC
41618,8,4,Logistics,777.69,2024-06-22,Virtual Card,APAC
41619,14,6,SaaS,634.06,2024-07-25,Corporate Card,APAC
41620,2,4,Travel,1059.61,2024-02-09,Corporate Card,APAC
41621,17,12,SaaS,421.22,2024-05-16,Corporate Card,APAC
41622,11,8,SaaS,370.48,2024-03-15,Corporate Card,APAC
41623,1,7,SaaS,349.09,2024-05-19,Corporate Card,APAC
41624,20,10,IT Hardware,610.1,2024-10-10,Virtual Card,APAC
41625,2,4,SaaS,1008.68,2024-02-23,Corporate Card,APAC
41626,3,5,SaaS,665.01,2024-01-14,Corporate Card,APAC
41627,8,6,SaaS,478.79,2024-10-17,Corporate Card,APAC
41628,14,15,Operations,392.21,2024-08-02,Corporate Card,APAC
41629,3,17,Travel,902.92,2024-07-21,Corporate Card,APAC
41630,16,22,Logistics,262.49,2024-08-09,Virtual Card,APAC
41631,7,9,Logistics,218.26,2024-04-02,Corporate Card,APAC
41632,14,4,IT Hardware,645.06,2024-08-21,Corporate Card,APAC
41633,3,8,Logistics,173.38,2024-04-02,Corporate Card,APAC
41634,13,11,SaaS,938.97,2024-11-05,Corporate Card,APAC
41635,13,2,IT Hardware,349.17,2024-07-12,Corporate Card,APAC
41636,2,3,Travel,453.43,2024-02-11,Corporate Card,APAC
41637,14,10,Logistics,308.53,2024-03-09,Corporate Card,APAC
41638,11,5,SaaS,258.48,2024-12-11,Corporate Card,APAC
41639,13,18,SaaS,876.17,2024-12-05,Corporate Card,APAC
41640,10,5,Operations,294.52,2024-03-11,Virtual Card,APAC
41641,10,15,SaaS,622.61,2024-03-11,Corporate Card,APAC
41642,17,13,SaaS,879.06,2024-05-04,Virtual Card,APAC
41643,15,10,Operations,570.69,2024-12-29,Corporate Card,APAC
41644,6,1,Travel,582.38,2024-03-21,Corporate Card,APAC
41645,4,5,SaaS,378.13,2024-12-10,Corporate Card,APAC
41646,7,2,SaaS,539.52,2024-02-08,Corporate Card,APAC
41647,18,1,IT Hardware,1241.28,2024-09-16,Corporate Card,APAC
41648,10,4,Travel,866.38,2024-07-08,Virtual Card,APAC
41649,4,12,Operations,453.2,2024-11-23,Corporate Card,APAC
41650,18,5,SaaS,231.14,2024-05-25,Virtual Card,APAC
41651,4,8,Logistics,973.76,2024-11-27,Virtual Card,APAC
41652,6,15,IT Hardware,372.77,2024-01-23,Corporate Card,APAC
41653,6,7,Travel,215.97,2024-11-21,Corporate Card,APAC
41654,13,6,Travel,259.33,2024-05-05,Corporate Card,APAC
41655,14,8,SaaS,236.74,2024-08-19,Corporate Card,APAC
41656,8,5,Logistics,915.31,2024-05-30,Corporate Card,APAC
41657,8,3,Operations,613.28,2024-11-22,Corporate Card,APAC
41658,9,14,Operations,484.06,2024-02-01,Corporate Card,APAC
41659,3,13,Travel,453.9,2024-08-05,Corporate Card,APAC
41660,7,1,IT Hardware,715.8,2024-08-05,Corporate Card,APAC
41661,4,1,Operations,180.99,2024-04-18,Corporate Card,APAC
41662,7,7,IT Hardware,720.12,2024-06-22,Virtual Card,APAC
41663,15,11,Travel,838.63,2024-12-17,Corporate Card,APAC
41664,19,5,Travel,755.25,2024-03-27,Corporate Card,APAC
41665,19,14,Operations,350.01,2024-05-12,Corporate Card,APAC
41666,9,4,SaaS,423.98,2024-05-30,Corporate Card,APAC
41667,19,5,SaaS,282.44,2024-08-02,Corporate Card,APAC
41668,16,14,Travel,298.64,2024-08-19,Virtual Card,APAC
41669,15,22,Travel,325.16,2024-08-24,Corporate Card,APAC
41670,3,15,Operations,568.92,2024-04-28,Corporate Card,APAC
41671,10,9,SaaS,273.05,2024-10-17,Corporate Card,APAC
41672,6,15,SaaS,607.4,2024-09-09,Corporate Card,APAC
41673,3,9,IT Hardware,464.89,2024-02-08,Virtual Card,APAC
41674,7,13,Operations,258.06,2024-08-07,Virtual Card,APAC
41675,8,1,SaaS,294.79,2024-11-03,Corporate Card,APAC
41676,3,11,Travel,223.76,2024-03-18,Corporate Card,APAC
41677,12,13,Logistics,421.74,2024-03-16,Virtual Card,APAC
41678,1,9,Travel,556.81,2024-06-16,Corporate Card,APAC
41679,6,15,Travel,313.59,2024-05-12,Corporate Card,APAC
41680,11,7,Logistics,427.35,2024-10-02,Corporate Card,APAC
41681,16,1,SaaS,179.99,2024-05-02,Corporate Card,APAC
41682,17,3,SaaS,231.3,2024-03-16,Corporate Card,APAC
41683,13,2,SaaS,434.35,2024-12-05,Corporate Card,APAC
41684,13,10,Logistics,441.43,2024-06-03,Corporate Card,APAC
41685,5,7,Travel,449.49,2024-07-04,Corporate Card,APAC
41686,2,14,Travel,924.42,2024-08-18,Corporate Card,APAC
41687,11,4,IT Hardware,183.3,2024-01-31,Corporate Card,APAC
41688,20,6,Travel,244.02,2024-12-09,Corporate Card,APAC
41689,13,8,Operations,532.4,2024-10-08,Corporate Card,APAC
41690,2,5,SaaS,212.65,2024-04-01,Corporate Card,APAC
41691,15,6,Travel,277.89,2024-02-06,Virtual Card,APAC
41692,8,1,IT Hardware,652.72,2024-04-01,Corporate Card,APAC
41693,19,7,Logistics,1282.56,2024-10-31,Corporate Card,APAC
41694,14,4,SaaS,964.51,2024-10-01,Corporate Card,APAC
41695,18,17,Operations,653.43,2024-12-04,Corporate Card,APAC
41696,20,12,SaaS,161.16,2024-05-09,Corporate Card,APAC
41697,11,3,Operations,397.47,2024-12-13,Corporate Card,APAC
41698,17,8,Operations,915.09,2024-11-26,Corporate Card,APAC
41699,11,14,Operations,558.26,2024-01-16,Corporate Card,APAC
41700,16,10,IT Hardware,567.06,2024-12-06,Corporate Card,APAC
41701,11,7,Operations,393.08,2024-03-05,Corporate Card,APAC
41702,16,13,SaaS,131.76,2024-11-04,Virtual Card,APAC
41703,19,2,Travel,524.16,2024-01-29,Corporate Card,APAC
41704,1,5,SaaS,625.43,2024-12-24,Corporate Card,APAC
41705,8,13,Operations,558.24,2024-08-08,Corporate Card,APAC
41706,14,8,Operations,200.64,2024-09-12,Virtual Card,APAC
41707,18,9,SaaS,453.28,2024-05-10,Corporate Card,APAC
41708,13,15,SaaS,241.09,2024-11-18,Virtual Card,APAC
41709,14,7,IT Hardware,1110.46,2024-04-03,Corporate Card,APAC
41710,20,7,SaaS,521.68,2024-06-17,Corporate Card,APAC
41711,10,9,Travel,373.98,2024-04-28,Corporate Card,APAC
41712,20,3,SaaS,912.9,2024-06-28,Virtual Card,APAC
41713,16,10,Travel,374.36,2024-12-20,Corporate Card,APAC
41714,5,2,Operations,475.14,2024-03-06,Corporate Card,APAC
41715,5,8,SaaS,191.8,2024-02-21,Corporate Card,APAC
41716,6,10,SaaS,265.56,2024-05-10,Virtual Card,APAC
41717,12,5,Travel,412.75,2024-04-28,Corporate Card,APAC
41718,10,9,Travel,735.28,2024-05-25,Corporate Card,APAC
41719,11,9,Operations,296.18,2024-04-30,Corporate Card,APAC
41720,2,8,Operations,328.17,2024-10-07,Corporate Card,APAC
41721,11,4,Travel,558.71,2024-09-05,Corporate Card,APAC
41722,6,5,Operations,1609.41,2024-06-10,Corporate Card,APAC
41723,4,11,SaaS,845.76,2024-08-12,Virtual Card,APAC
41724,13,6,SaaS,187.57,2024-03-02,Corporate Card,APAC
41725,4,9,IT Hardware,1586.07,2024-11-25,Virtual Card,APAC
41726,20,1,Travel,888.79,2024-12-23,Corporate Card,APAC
41727,9,7,Travel,372.44,2024-08-11,Corporate Card,APAC
41728,1,3,Travel,327.29,2024-09-14,Corporate Card,APAC
41729,13,9,Travel,317.02,2024-03-14,Corporate Card,APAC
41730,6,4,Travel,455.61,2024-07-15,Corporate Card,APAC
41731,10,6,IT Hardware,527.08,2024-11-28,Corporate Card,APAC
41732,9,2,Travel,552.12,2024-04-21,Virtual Card,APAC
41733,15,20,Operations,49.77,2024-04-23,Corporate Card,APAC
41734,1,19,Logistics,649.53,2024-01-15,Corporate Card,APAC
41735,2,5,SaaS,203.12,2024-09-13,Virtual Card,APAC
41736,15,1,Travel,404.79,2024-11-05,Corporate Card,APAC
41737,15,1,Operations,383.7,2024-05-05,Corporate Card,APAC
41738,8,10,Travel,301.74,2024-12-26,Corporate Card,APAC
41739,2,3,SaaS,451.66,2024-04-07,Corporate Card,APAC
41740,8,5,Travel,448.47,2024-09-17,Corporate Card,APAC
41741,10,2,IT Hardware,242.12,2024-02-07,Corporate Card,APAC
41742,3,10,SaaS,145.89,2024-02-02,Corporate Card,APAC
41743,8,9,Travel,341.88,2024-01-12,Corporate Card,APAC
41744,3,13,IT Hardware,284.02,2024-12-30,Corporate Card,APAC
41745,19,12,Travel,132.69,2024-12-26,Corporate Card,APAC
41746,17,9,IT Hardware,467.65,2024-09-13,Corporate Card,APAC
41747,3,4,SaaS,428.14,2024-01-10,Virtual Card,APAC
41748,6,13,Logistics,311.89,2024-11-16,Corporate Card,APAC
41749,13,21,IT Hardware,221.35,2024-09-18,Corporate Card,APAC
